climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Y
-118,-27,-0.64,-0.03,-0.5,-11,8,-0.012,-0.2,-0.0008,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,1
-67,-29,-0.63,0.1,-1,-12,2,0.011,-2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-86,-31,-0.31,0.07,-1.9,-13,-1,0.022,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-86,-31,-0.27,0.08,-2,-13,-1,0.021,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-169,-35,0.2,0.12,-2,-13,-6,0.026,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-191,-39,0.56,0.06,-1.5,-12,3,0.024,-0.5,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,-0.0001,0,-0.0003,1
-186,-40,0.63,0.08,-1.3,-12,0,0.018,-0.8,-0.0006,-0.0004,-0.0004,-0.0004,-0.0002,0,-0.0002,0,-0.0004,1
-189,-44,0.59,-0.04,-0.5,-11,5,-0.013,1.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-114,-52,-0.06,0.03,0.5,-11,2,-0.02,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,1
-110,-52,-0.1,0.03,0.4,-11,2,-0.019,-0.2,-0.0008,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,1
-166,-56,-0.21,0.08,0.1,-11,-8,-0.004,0.9,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-13,-63,-0.22,-0.01,-0.8,-12,6,0.001,0,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,-1
-149,-64,0.02,0.14,-1,-12,-15,0.019,1.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-245,-71,0.34,0.09,-0.7,-12,-2,0.017,-1.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-254,-74,0.47,-0.06,-0.4,-11,2,0.015,2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-228,-80,0.42,0.04,0.5,-11,-3,-0.011,0.7,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
47,-86,0.06,-0.05,1.3,-10,9,-0.014,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
419,-69,-0.56,-0.04,0.1,-11,9,-0.011,0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,1
482,-51,-0.42,0.05,-1.2,-12,1,0.009,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
75,-24,0.34,0.14,-1.5,-12,-10,0.016,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
15,-23,0.51,0.03,-1.1,-12,-2,0.016,1.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
16,-23,0.63,-0.04,-0.6,-12,1,0.014,1.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
43,-22,0.22,0.05,0.6,-10,-1,-0.03,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
40,-21,0.04,-0.02,0.7,-10,-1,-0.033,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,1
205,-19,-0.49,-0.08,0.3,-11,16,-0.032,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0001,0,0,0,-0.0012,1
316,-14,-0.57,0.12,-0.3,-11,1,0.017,-3.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
387,-1,-0.13,0.01,-1.1,-12,4,0.021,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,-1
-27,14,0.06,0.19,-0.9,-12,-16,-0.006,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-164,12,-0.01,0.12,-0.8,-12,-7,-0.006,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-199,8,-0.03,-0.06,-0.9,-12,8,0,2.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-203,2,0.14,0.09,-0.8,-12,-4,0.01,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
72,-6,0.28,-0.02,0.8,-10,5,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-137,-5,-0.08,0.12,1.2,-10,-10,-0.012,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
103,-15,-0.21,-0.02,-0.7,-12,7,0.007,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
26,-7,0.47,0.1,0.1,-11,-4,0.003,-0.3,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,-0.0002,0,-0.0006,1
-27,-7,0.41,0.01,0.5,-10,-3,-0.008,1.5,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,1
-28,-7,0.4,0.04,0.6,-10,-1,-0.008,0.7,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0,-0.0002,0,-0.0007,1
8,-8,-0.52,0.04,0.3,-11,1,-0.016,0,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,1
10,-8,-0.55,0.04,0.2,-11,1,-0.016,0,-0.0009,-0.0009,-0.0009,-0.001,0,0,0.0001,0,-0.001,1
-67,-8,-0.5,0.09,-0.8,-12,-5,0.008,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,1
-292,-16,-0.03,0.14,-1.6,-12,-10,0.019,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-209,-28,0.41,-0.05,-1.1,-12,9,0.016,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-29,-32,0.6,-0.01,0.1,-11,8,-0.001,-0.4,-0.0007,-0.0007,-0.0007,-0.0006,0,0,-0.0002,0,-0.0006,1
67,-32,0.54,-0.07,0.8,-10,12,-0.008,0.4,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,1
91,-32,0.52,-0.05,0.9,-10,12,-0.009,-0.5,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0,-0.0002,0,-0.0007,1
212,-29,0.28,-0.1,1.3,-10,13,-0.023,0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,1
306,-18,-0.29,0.07,1.4,-10,-3,-0.035,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,1
301,-17,-0.36,0.07,1.3,-10,-4,-0.035,-0.4,-0.0009,-0.0012,-0.0012,-0.0012,0.0003,0,0,0,-0.0012,1
196,-10,-0.44,0.1,0.6,-10,-7,0.003,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
139,-8,-0.41,0.21,0.3,-11,-12,0.004,-1.9,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0.0001,0,-0.0006,-1
-191,-8,-0.22,0.21,-0.4,-11,-18,0.01,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-111,-20,0.08,0,-0.5,-11,4,-0.002,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
140,-20,-0.1,-0.05,-0.5,-11,10,-0.005,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
274,-13,-0.08,0.01,-0.7,-12,6,0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
43,1,0.37,0.14,-0.2,-11,-11,0.012,0,-0.0006,-0.0004,-0.0004,-0.0004,-0.0003,0,0,0,-0.0004,-1
-48,1,0.35,0.22,0.2,-11,-16,-0.012,-1.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-211,-8,0.08,0.07,0.8,-10,-3,-0.01,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-156,-20,-0.32,0.02,0.4,-11,3,-0.01,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-145,-22,-0.33,0.17,0,-11,-5,0.005,-2.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
349,-9,0.17,0.02,0.7,-10,4,-0.01,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,-0.0002,0,-0.0008,1
352,-3,0.04,0.11,0.8,-10,-6,-0.014,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,1
-242,6,-0.07,0.15,-0.4,-11,-12,0.012,0.1,-0.0004,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-336,-4,0.17,0.1,-0.3,-11,-4,0.014,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-250,-13,0.4,-0.02,0.3,-11,8,0.012,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
40,-22,-0.47,0.02,1.3,-10,2,-0.012,0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,1
-2,-21,-0.47,0.22,0.7,-10,-18,0.006,-2.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-111,-22,-0.4,-0.07,0.4,-11,-7,0.013,3.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-68,-23,-0.29,0.21,0,-11,-6,0.01,-4.4,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0,0,0,-0.0005,1
-121,-24,-0.2,0.02,-0.2,-11,-7,0.018,2,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0,0,0,-0.0004,1
71,-27,0.34,-0.06,0.1,-11,11,0.019,0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,-0.0001,0,-0.0003,1
246,-19,0.41,0.01,1.2,-10,4,-0.006,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
238,-14,0.31,0.17,1.6,-9,-13,-0.012,-2.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-165,-12,-0.28,0.13,1.7,-9,-12,-0.016,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,1
262,-19,0.12,-0.01,-1.4,-12,7,0.011,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,1
149,-6,0.3,0.11,-0.7,-12,-8,0.003,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
65,-4,0.35,0.19,-0.4,-11,-14,0.008,-1.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-35,-4,0.36,0.09,-0.1,-11,-10,-0.01,1.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,-1
-178,-6,0.24,0.2,0.4,-11,-20,-0.011,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-291,-19,-0.3,0.06,0.4,-11,-2,-0.027,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,1
-294,-20,-0.35,0.06,0.3,-11,-2,-0.026,0,-0.0008,-0.0011,-0.0011,-0.0011,0.0002,0,0.0001,0,-0.0011,1
-389,-33,-0.26,0.11,-0.6,-11,-6,0.009,-0.3,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-402,-40,-0.12,-0.13,-0.8,-12,10,0.017,3.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-236,-54,0.45,0.01,-0.3,-11,4,0.017,0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
-213,-57,0.52,0.06,0.1,-11,3,0.003,-0.6,-0.0007,-0.0007,-0.0007,-0.0006,-0.0002,0,-0.0002,0,-0.0006,1
-260,-63,0.33,0.07,0.8,-10,-5,-0.015,0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0,0,0,-0.0009,1
-39,-72,-0.24,-0.13,1,-10,21,-0.026,-1.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
309,-67,-0.39,-0.11,0.3,-11,15,0,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
511,-51,-0.29,-0.01,-0.6,-11,6,0.007,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,-1
342,-34,-0.17,0.2,-1,-12,-22,0.006,1.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0.0001,0,-0.0006,-1
-68,-30,0.04,0.27,-1.1,-12,-25,0.011,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-156,-37,0.33,0,-0.7,-12,5,0.013,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-98,-39,0.44,-0.04,-0.4,-11,9,0.013,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-2,-40,0.31,0.02,0.6,-10,2,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-23,-40,-0.35,0.07,0.7,-10,-4,-0.032,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,1
-39,-40,-0.57,-0.12,0.3,-11,1,-0.023,2.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
-27,-40,-0.62,-0.14,0.2,-11,8,-0.022,3.2,-0.0009,-0.0011,-0.0011,-0.0011,0.0002,0,0,0,-0.0011,1
-4,-40,-0.66,-0.11,0.1,-11,12,-0.022,2,-0.0007,-0.0009,-0.0009,-0.0011,0.0002,0,0.0002,0,-0.0011,1
24,-40,-0.68,-0.02,-0.1,-11,13,-0.009,-0.2,-0.0006,-0.0007,-0.0007,-0.0009,0.0002,0,0.0002,0,-0.0009,1
389,-26,0.11,-0.03,-1.4,-12,9,0.018,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
241,4,0.61,0.12,0.7,-10,-7,-0.004,-0.3,-0.0007,-0.0007,-0.0007,-0.0006,0,0,-0.0002,0,-0.0006,1
-95,8,0,0.19,1.7,-9,-16,-0.035,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,1
-332,-1,-0.66,0.11,1,-10,-10,-0.027,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
-381,-5,-0.8,-0.05,0.5,-10,-8,-0.018,1.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,1
-182,-17,-0.74,-0.06,-1.5,-12,12,0.011,0.4,-0.0005,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,1
-11,-20,-0.11,0.03,-2.6,-14,6,0.029,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
11,-20,0.01,0.03,-2.6,-14,5,0.027,-0.2,-0.0003,-0.0003,-0.0003,-0.0004,0,0,0,0,-0.0004,1
105,-10,0.48,0.07,-0.6,-12,-3,-0.005,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-115,-9,0.38,0.12,0.8,-10,-10,-0.006,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-133,-10,0.37,0.12,0.8,-10,-10,-0.006,0,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,1
-202,-13,0.2,0.11,1.1,-10,-6,-0.024,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,1
-262,-27,-0.52,0.05,0.5,-11,-1,-0.017,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,1
-243,-32,-0.64,-0.07,-0.2,-11,8,-0.009,1.6,-0.0007,-0.0009,-0.0009,-0.0009,0.0002,0,0,0,-0.0009,1
-192,-36,-0.52,0.04,-0.9,-12,-2,0.015,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-186,-38,-0.4,0.01,-1.2,-12,3,0.022,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-162,-39,-0.26,-0.06,-1.4,-12,4,0.024,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
343,-35,0.51,-0.09,-0.9,-12,15,0.019,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
464,-28,0.67,0.23,-0.3,-11,1,0.012,-5.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
377,-20,0.69,0.15,0.6,-10,-8,-0.008,-1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,-0.0002,0,-0.0007,-1
198,-14,0.4,0.25,1.3,-10,-25,-0.032,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
-303,-17,-0.47,0.18,1.3,-10,-17,-0.03,-0.1,-0.0009,-0.0011,-0.0011,-0.0012,0.0001,0,0.0001,0,-0.0012,1
-422,-24,-0.56,-0.08,0.7,-10,-5,-0.002,3,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,1
-317,-31,-0.52,-0.14,0.1,-11,17,0.005,1.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0.0001,0,-0.0006,1
-208,-34,-0.44,-0.14,-0.3,-11,18,0.019,0.1,-0.0003,-0.0003,-0.0003,-0.0004,0,0,0.0001,0,-0.0004,1
246,-33,0.21,-0.1,-0.6,-12,16,0.024,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
343,-30,0.34,-0.03,-0.5,-11,16,0.02,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
176,-12,0.34,0.12,1,-10,-10,-0.007,0.1,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,-1
12,-10,0.09,0.4,1.3,-10,-28,-0.031,-4,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,1
-261,-14,-0.19,-0.13,1.2,-10,4,-0.013,3.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-156,-19,-0.16,-0.04,0.9,-10,6,0.007,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
47,-21,0,-0.07,0.8,-10,11,0.008,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
185,-16,0.02,0.03,0.9,-10,3,-0.006,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
38,-5,-0.22,0.08,0.3,-11,-4,-0.004,0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0.0001,0,-0.0007,1
269,8,0.15,0,0.1,-11,5,0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
160,28,0.02,0.09,0.9,-10,-6,-0.011,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-142,29,-0.26,0.14,0.5,-10,-12,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
153,22,0.4,-0.02,0.6,-10,6,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
188,24,0.43,0.07,0.9,-10,5,0.004,-0.7,-0.0007,-0.0006,-0.0006,-0.0005,-0.0002,0,-0.0002,0,-0.0005,1
99,29,0.18,0.1,1.5,-10,-7,-0.017,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,1
-155,28,-0.27,0.19,1.5,-10,-16,-0.028,-0.6,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
-132,18,-0.42,-0.06,0.3,-11,9,0.003,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
126,18,-0.28,-0.1,-0.4,-11,17,0.01,-0.5,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,1
305,23,-0.17,-0.06,-0.7,-12,9,0.007,0.3,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
462,37,0.09,0.01,-0.8,-12,6,0.012,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,-1
244,50,0.26,0.23,-0.5,-11,-32,0.007,2.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,-1
88,52,0.28,0.34,-0.3,-11,-26,-0.004,-0.7,-0.0008,-0.0008,-0.0008,-0.0007,0,0,-0.0002,0,-0.0007,-1
-206,51,0.16,0.23,-0.1,-11,-26,-0.014,1.9,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,1
-426,43,0,0.08,0.1,-11,0,-0.012,0.8,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,1
-202,16,-0.35,-0.02,-0.9,-12,7,-0.005,0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,1
-35,7,0.57,0.04,-0.3,-11,1,0.011,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-76,6,0.5,0.08,0.9,-10,-7,-0.013,0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-118,5,0.34,0.15,1.2,-10,-7,-0.034,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,1
-319,-30,-0.42,0.31,0.1,-17,-17,-0.012,0.1,-0.0015,-0.0015,-0.0016,-0.0016,0,0.0001,0,0,-0.0017,-1
-346,-36,-0.45,-0.04,-0.5,-17,13,0.001,2.2,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0,0,0,-0.0014,-1
5,-44,0.21,0.02,-0.9,-18,13,0.026,-0.1,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,-1
102,-42,0.33,0.12,-0.4,-17,-2,-0.002,0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
92,-36,0.14,0.15,0.5,-17,-3,-0.008,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
108,-34,0.08,0.09,0.6,-16,6,-0.004,0,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
140,-29,-0.32,0.14,0.4,-17,0,-0.019,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,-1
232,-21,-0.13,0.09,-0.4,-17,4,0.012,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,-1
242,-14,0.06,0.15,-0.5,-17,-4,0.01,0.4,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,-1
-51,-5,-0.32,0.23,-1,-18,-8,-0.008,-0.1,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0,0,0,-0.0015,-1
-118,-8,-0.1,0.2,-1.4,-18,-2,0.02,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,-1
-132,-9,0.04,0.11,-1.4,-18,-3,0.023,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,-1
-36,-11,0.38,0.07,-1.2,-18,11,0.024,-0.5,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,-1
-12,-11,0.43,0.19,0,-17,-3,-0.011,-0.5,-0.0015,-0.0015,-0.0015,-0.0014,0,0,-0.0002,0,-0.0014,-1
-187,-9,0.22,0.22,0,-20,2,0.021,-0.3,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,-1
-171,-14,0.38,0.27,0.6,-19,-3,-0.001,-0.4,-0.0026,-0.0024,-0.0024,-0.0024,-0.0002,0,0,0,-0.0024,-1
-180,-15,0.37,0.27,0.7,-19,-4,-0.005,-0.2,-0.0031,-0.0028,-0.0028,-0.0026,-0.0004,0,-0.0004,0,-0.0026,-1
-47,-23,-0.46,0.15,0.6,-19,5,-0.024,0.1,-0.0034,-0.0034,-0.0034,-0.0034,0,0,0,0,-0.0034,-1
-25,-23,-0.55,0.16,0.4,-20,6,-0.022,0,-0.0029,-0.0033,-0.0033,-0.0034,0.0003,0,0.0001,0,-0.0034,-1
45,-23,-0.47,0.22,-0.9,-21,4,0.009,-0.1,-0.0021,-0.0024,-0.0024,-0.0024,0.0003,0,0,0,-0.0024,-1
53,-23,-0.45,0.23,-1,-21,4,0.009,-0.2,-0.0018,-0.0021,-0.0021,-0.0024,0.0003,0,0.0003,0,-0.0024,-1
87,-18,0.38,0.29,-1.1,-21,-2,0.023,-0.3,-0.0018,-0.0017,-0.0017,-0.0017,-0.0002,0,0,0,-0.0017,-1
84,-18,0.43,0.3,-1,-21,-2,0.022,-0.3,-0.002,-0.0018,-0.0018,-0.0017,-0.0003,0,-0.0002,0,-0.0017,-1
73,-17,0.49,0.24,-0.7,-21,-3,0.003,0.4,-0.0028,-0.0027,-0.0027,-0.0023,-0.0002,0,-0.0005,0,-0.0023,-1
-103,-17,0.05,0.37,0,-20,-12,-0.023,0.1,-0.0031,-0.0031,-0.0031,-0.0031,0,0,0,0,-0.0031,-1
-220,-22,0.02,0.3,-0.1,-20,-3,0.007,-0.3,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,-1
155,-28,0.27,0.08,0.6,-19,11,0.003,-0.3,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,-1
149,-18,-0.22,0.29,0.8,-19,-5,-0.018,-0.4,-0.0025,-0.0026,-0.0026,-0.0028,0.0001,0,0.0001,0,-0.0028,-1
-125,-16,-0.26,0.35,-0.4,-20,-9,0.006,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,-1
-165,-20,-0.05,0.03,-0.7,-21,10,0.02,2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
28,-22,0.4,0.06,-0.4,-20,14,0.029,0.1,-0.0013,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,-1
-81,-18,-0.14,0.31,0.8,-19,-9,-0.019,-0.1,-0.0026,-0.0026,-0.0026,-0.0026,0,0,0,0,-0.0026,-1
-138,-21,-0.33,0.12,0.5,-20,3,-0.016,1.4,-0.0023,-0.0026,-0.0026,-0.0026,0.0003,0,0,0,-0.0026,-1
-152,-24,-0.27,0.31,-0.2,-20,-9,0.01,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,-1
-167,-28,-0.09,0.15,-0.5,-20,8,0.013,0.4,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,-1
